Time, Ax, Ay, Az, Gx, Gy, Gz
36276, 0.72327, -0.00696, 0.05530, -65.18555, -89.78271, 1.03760
36284, 0.69165, 0.00000, 0.05530, -65.18555, -110.10742, 2.68555
36292, 0.66895, -0.01135, 0.05725, -69.33594, -110.10742, 2.68555
36300, 0.64453, -0.03479, 0.08496, -71.65527, -131.10352, 5.49316
36308, 0.59839, -0.01929, 0.15271, -73.12012, -151.79443, 8.17871
36316, 0.55957, 0.00049, 0.22644, -70.92285, -168.51807, 11.84082
36324, 0.54614, 0.00903, 0.26685, -65.49072, -184.02100, 16.23535
36332, 0.52380, 0.01709, 0.29468, -59.14307, -201.72119, 20.50781
36340, 0.50427, 0.03552, 0.32520, -53.34473, -218.99414, 22.46094
36348, 0.47021, 0.06140, 0.45813, -47.72949, -231.56738, 22.03369
36356, 0.44031, 0.06836, 0.58850, -39.85596, -239.01367, 20.56885
36364, 0.40100, 0.06287, 0.70215, -30.02930, -240.53955, 20.01953
36372, 0.35596, 0.08276, 0.76416, -21.42334, -231.38428, 20.81299
36380, 0.35596, 0.08276, 0.76416, -13.36670, -217.65137, 22.52197
36388, 0.36096, 0.06970, 0.81543, -13.36670, -217.65137, 21.42334
36396, 0.34180, 0.06299, 0.83740, -6.28662, -210.32715, 21.42334
36404, 0.27747, 0.03198, 0.88513, -0.91553, -205.32227, 20.32471
36412, 0.19287, 0.00281, 0.91602, 3.17383, -198.60840, 23.43750
36420, 0.16150, -0.03040, 0.94080, 5.00488, -184.81445, 31.92139
36428, 0.17908, -0.04224, 0.95154, 5.43213, -166.99219, 42.41943
36436, 0.19324, -0.02515, 0.96179, 5.85937, -150.81787, 50.72021
36444, 0.21692, 0.00122, 0.99658, 7.14111, -139.09912, 54.01611
36452, 0.20923, 0.03503, 1.01489, 10.55908, -129.82178, 53.28369
36460, 0.20508, 0.05627, 1.03784, 13.48877, -120.05615, 50.35400
36468, 0.19531, 0.06384, 1.07898, 13.73291, -108.76465, 45.89844
36476, 0.19531, 0.07898, 1.07397, 11.53564, -96.86279, 40.10010
36484, 0.17773, 0.07898, 1.07397, 7.81250, -84.65576, 33.63037
36492, 0.17285, 0.10034, 1.04919, 7.81250, -84.65576, 33.63037
36500, 0.14941, 0.11389, 1.01514, 4.08936, -76.53809, 28.07617
36508, 0.15332, 0.10498, 1.01843, -1.22070, -74.52393, 23.49854
36517, 0.14087, 0.09851, 1.03259, -7.62939, -70.98389, 20.69092
36526, 0.13257, 0.12451, 1.04602, -13.36670, -64.08691, 18.73779
36535, 0.13257, 0.14441, 1.04956, -15.93018, -57.06787, 18.00537
36543, 0.14612, 0.14185, 1.06152, -14.77051, -54.62646, 16.78467
36551, 0.13647, 0.14209, 1.08850, -11.41357, -54.99268, 13.54980
36560, 0.09888, 0.12805, 1.12646, -7.87354, -53.52783, 9.88770
36568, 0.06689, 0.11243, 1.14343, -4.82178, -48.76709, 8.30078
36577, 0.04248, 0.09973, 1.16919, -2.31934, -42.90771, 7.87354
36586, 0.02087, 0.08875, 1.18567, 0.00000, -37.59766, 6.83594
36595, -0.00195, 0.08752, 1.16846, 2.44141, -32.34863, 6.34766
36604, -0.01624, 0.07874, 1.15955, 4.69971, -28.80859, 6.34766
36613, -0.04077, 0.06409, 1.16003, 4.33350, -26.91650, 5.92041
36622, -0.06262, 0.05493, 1.17310, 1.03760, -23.19336, 5.73730
36630, -0.07129, 0.07080, 1.21643, -5.98145, -16.23535, 4.94385
36639, -0.06482, 0.08032, 1.27148, -13.91602, -6.46973, 3.05176
36648, -0.07849, 0.09338, 1.31543, -21.48438, 2.92969, -1.15967
36657, -0.11279, 0.11267, 1.39111, -28.32031, 13.48877, -6.16455
36666, -0.11414, 0.14929, 1.55823, -35.15625, 28.86963, -17.39502
36675, -0.04919, 0.19824, 1.74243, -40.40527, 93.81104, -25.51270
36683, -0.00952, 0.20630, 1.84326, -38.87939, 93.81104, -25.51270
36692, 0.00586, 0.25061, 1.96472, -27.58789, 126.64795, -52.00195
36701, 0.02026, 0.25513, 1.99158, -6.34766, 184.99756, -53.40576
36710, -0.00427, 0.24585, 1.93933, 47.48535, 213.92822, -55.90820
36719, 0.00903, 0.25281, 1.84607, 67.68799, 240.47852, -56.21338
36728, -0.01172, 0.20300, 1.54700, 77.81982, 262.81738, -55.05371
36737, 0.08582, 0.12720, 1.50183, 77.27051, 288.63525, -54.26025
36746, 0.08252, 0.12097, 1.42688, 70.73975, 319.45801, -53.83301
36754, 0.08252, 0.15222, 1.33154, 62.43896, 348.87695, -50.23193
36762, 0.10828, 0.12793, 1.33154, 55.35889, 372.13135, -47.66846
36771, 0.23120, 0.12024, 1.26660, 49.98779, 387.32910, -50.41504
36779, 0.33826, 0.12317, 1.14404, 49.98779, 387.32910, -58.04443
36788, 0.43506, 0.07019, 0.98547, 67.56592, 367.73682, -65.00244
36797, 0.41345, 0.08887, 0.82996, 83.74023, 335.99854, -64.08691
36805, 0.43848, 0.08325, 0.70508, 83.74023, 335.99854, -48.46191
36814, 0.48657, 0.03687, 0.53479, 106.44531, 272.52197, -44.37256
36823, 0.52466, -0.01782, 0.32275, 135.13184, 236.32812, -31.31104
36832, 0.57166, -0.05701, -0.06152, 133.36182, 202.75879, -18.61572
36841, 0.64172, -0.11646, -0.16748, 121.33789, 174.19434, -7.32422
36850, 0.65710, -0.13196, -0.25708, 100.95215, 150.81787, 1.95312
36859, 0.67920, -0.13708, -0.30798, 75.68359, 131.46973, 9.39941
36867, 0.67920, -0.13403, -0.31152, 48.40088, 115.53955, 14.83154
36875, 0.69873, -0.13403, -0.31152, 22.64404, 99.85352, 17.88330
36884, 0.70093, -0.11230, -0.28198, 2.31934, 85.08301, 18.55469
36893, 0.71362, -0.10754, -0.22949, -12.02393, 70.00732, 17.33398
36901, 0.71887, -0.10327, -0.22949, -27.64893, 53.52783, 15.19775
36910, 0.70886, -0.08960, -0.20447, -30.57861, 36.49902, 13.42773
36919, 0.69275, -0.07898, -0.18835, -34.66797, 19.34814, 13.61084
36928, 0.67908, -0.08643, -0.22388, -38.39111, 1.89209, 14.58740
36937, 0.68579, -0.09656, -0.24670, -42.96875, -15.62500, 16.35742
36946, 0.67346, -0.08899, -0.24646, -49.92676, -35.33936, 17.70020
36955, 0.63672, -0.07080, -0.25256, -58.53271, -53.77197, 19.65332
36964, 0.61975, -0.05872, -0.24683, -67.87109, -70.92285, 24.59717
36973, 0.61426, -0.05554, -0.26343, -76.53809, -91.06445, 31.86035
36981, 0.59949, -0.05310, -0.29199, -85.44922, -114.07471, 39.61182
36989, 0.59717, -0.04883, -0.27307, -95.39795, -141.35742, 47.11914
36998, 0.56104, -0.02576, -0.22302, -104.61426, -170.41016, 52.24609
37007, 0.51514, 0.02051, -0.12463, -112.42676, -196.47217, 56.15234
37016, 0.48303, 0.07690, 0.00146, -116.76025, -218.01758, 59.93652
37025, 0.51831, 0.12939, 0.12549, -116.51611, -233.03223, 63.47656
37033, 0.57373, 0.16077, 0.23523, -109.86328, -240.17334, 61.46240
37041, 0.59851, 0.20215, 0.33960, -97.71729, -244.44580, 52.91748
37050, 0.56262, 0.21484, 0.42175, -79.28467, -248.77930, 41.74805
37059, 0.50793, 0.20142, 0.45667, -56.70166, -252.07520, 31.49414
37068, 0.42200, 0.18420, 0.47009, -35.03418, -256.34766, 26.48926
37077, 0.34631, 0.14441, 0.53345, -18.55469, -262.14600, 27.16064
37086, 0.26855, 0.07813, 0.62451, -6.77490, -265.50293, 31.61621
37095, 0.18225, 0.00952, 0.71936, -0.73242, -259.82666, 41.62598
37104, 0.14465, -0.00110, 0.77954, -1.89209, -238.76953, 57.98340
37113, 0.22681, 0.02429, 0.80884, -6.77490, -209.53369, 75.50049
37122, 0.32007, 0.10144, 0.84497, -9.64355, -187.01172, 84.16748
37131, 0.39661, 0.17041, 0.93164, -7.75146, -175.47607, 80.74951
37140, 0.40674, 0.21680, 0.99939, -0.30518, -168.33496, 68.84766
37149, 0.40393, 0.25964, 1.04785, 6.95801, -155.70068, 53.64990
37157, 0.38440, 0.28174, 1.06323, 11.59668, -136.23047, 37.53662
37166, 0.32654, 0.30029, 1.06006, 14.40430, -118.22510, 20.75195
37175, 0.26013, 0.29065, 1.05945, 16.23535, -106.07910, 5.73730
37183, 0.19202, 0.25842, 1.06763, 16.41846, -96.80176, -4.02832
37191, 0.15173, 0.23718, 1.06140, 14.52637, -88.86719, -9.09424
37200, 0.13086, 0.20984, 1.04919, 12.81738, -81.11572, -9.94873
37208, 0.13245, 0.19373, 1.02319, 12.32910, -74.52393, -8.30078
37217, 0.12952, 0.17444, 1.02637, 12.87842, -71.89941, -7.14111
37225, 0.13416, 0.14917, 1.03723, 14.16016, -72.44873, -6.59180
37233, 0.11780, 0.13416, 1.05054, 15.19775, -72.02148, -6.65283
37242, 0.10205, 0.12256, 1.04761, 15.07568, -69.58008, -7.69043
37250, 0.08923, 0.11572, 1.05542, 13.30566, -67.19971, -8.48389
37258, 0.08923, 0.11438, 1.08032, 11.41357, -64.94141, -9.15527
37266, 0.07019, 0.11438, 1.08032, 8.97217, -61.76758, -9.27734
37274, 0.03467, 0.09546, 1.10779, 8.97217, -61.76758, -9.27734
37282, 0.01563, 0.09448, 1.13391, 6.46973, -57.12891, -7.93457
37290, 0.01099, 0.09631, 1.15649, 5.24902, -51.14746, -5.49316
37298, -0.00183, 0.09631, 1.17249, 5.92041, -47.66846, -3.78418
37306, -0.01440, 0.09460, 1.17310, 6.77490, -46.32568, -1.83105
37314, -0.03088, 0.09595, 1.17773, 7.08008, -43.51807, 0.54932
37322, -0.03833, 0.10425, 1.18762, 7.87354, -39.79492, 3.47900
37330, -0.04309, 0.10864, 1.19885, 9.58252, -36.31592, 7.14111
37338, -0.02563, 0.11902, 1.21680, 10.62012, -32.77588, 9.94873
37347, -0.02539, 0.12793, 1.23352, 11.47461, -27.95410, 11.59668
37355, -0.01868, 0.13831, 1.25232, 12.87842, -22.27783, 11.84082
37363, -0.02026, 0.14429, 1.25427, 13.36670, -15.80811, 10.43701
37371, -0.02026, 0.15002, 1.26843, 12.26807, -8.72803, 7.75146
37379, -0.00671, 0.15002, 1.26843, 8.54492, 0.73242, 3.17383
37387, -0.00842, 0.16772, 1.29419, 8.54492, 0.73242, 3.17383
37395, 0.01123, 0.17676, 1.34790, 1.28174, 17.21191, -3.17383
37403, -0.01233, 0.16687, 1.38403, -7.38525, 41.32080, -10.68115
37411, -0.02368, 0.15454, 1.44250, -14.95361, 72.44873, -17.45605
37419, 0.02039, 0.17102, 1.53027, -23.80371, 106.14014, -23.13232
37427, 0.03662, 0.18274, 1.57141, -30.27344, 142.51709, -28.80859
37435, 0.02100, 0.22644, 1.61267, -33.56934, 179.56543, -33.93555
37443, 0.08508, 0.29126, 1.66907, -34.17969, 214.35547, -38.26904
37451, 0.10681, 0.29065, 1.64624, -25.63477, 246.94824, -43.21289
37459, 0.18713, 0.26428, 1.64441, -12.32910, 274.59717, -50.72021
37467, 0.16174, 0.26672, 1.60107, 3.54004, 298.76709, -62.74414
37475, 0.16174, 0.26672, 1.50732, 19.89746, 322.87598, -68.84766
37483, 0.06555, 0.23804, 1.52380, 19.89746, 338.50098, -64.88037
37491, 0.09839, 0.19324, 1.41541, 32.59277, 340.27100, -64.88037
37500, 0.13916, 0.16235, 1.26843, 44.12842, 345.03174, -60.42480
37508, 0.21802, 0.13818, 1.16553, 55.29785, 339.53857, -55.96924
37517, 0.29016, 0.13049, 1.12732, 70.25146, 324.21875, -50.29297
37526, 0.33411, 0.17603, 1.06934, 87.89063, 301.81885, -43.51807
37534, 0.48828, 0.17358, 0.97681, 106.68945, 287.10937, -38.45215
37543, 0.58801, 0.14221, 0.83643, 119.50684, 276.73340, -40.03906
37552, 0.60034, 0.15857, 0.69287, 124.02344, 263.61084, -46.75293
37560, 0.65076, 0.12317, 0.53528, 123.47412, 244.75098, -51.33057
37568, 0.71130, 0.05835, 0.33655, 121.82617, 220.82520, -52.12402
37577, 0.74695, 0.00647, 0.13208, 115.53955, 189.94141, -48.27881
37586, 0.79321, -0.05347, 0.00403, 100.64697, 155.15137, -40.16113
37594, 0.78284, -0.07935, -0.03577, 76.96533, 127.07520, -31.73828
37602, 0.75378, -0.08362, -0.01318, 50.29297, 109.19189, -24.47510
37611, 0.75671, -0.09583, 0.01453, 25.45166, 96.43555, -17.51709
37620, 0.78760, -0.09863, -0.00671, 4.02832, 84.96094, -12.14600
37629, 0.79346, -0.08484, -0.01868, -13.54980, 73.48633, -9.52148
37638, 0.79395, -0.07678, 0.01135, -26.61133, 61.34033, -8.54492
37646, 0.78467, -0.07153, 0.03491, -33.26416, 48.15674, -8.91113
37655, 0.77454, -0.07605, 0.00720, -34.54590, 34.72900, -9.82666
37664, 0.78369, -0.08972, -0.03259, -33.81348, 20.81299, -10.13184
37672, 0.74695, -0.10156, -0.08972, -33.14209, 3.78418, -10.19287
37681, 0.69678, -0.10925, -0.13721, -33.44727, -15.50293, -7.56836
37690, 0.67212, -0.12659, -0.14185, -35.33936, -35.82764, -1.34277
37699, 0.63440, -0.12549, -0.15430, -38.69629, -54.13818, 6.53076
37707, 0.62305, -0.13440, -0.21045, -44.06738, -70.25146, 17.08984
37716, 0.63440, -0.14172, -0.26599, -52.91748, -89.35547, 28.80859
37724, 0.60156, -0.13062, -0.26660, -65.12451, -111.75537, 39.06250
37733, 0.54395, -0.11646, -0.20312, -77.14844, -136.59668, 49.25537
37742, 0.50146, -0.09460, -0.13818, -86.85303, -162.17041, 60.66895
37751, 0.47375, -0.04260, -0.05847, -95.58105, -184.44824, 71.41113
37760, 0.47693, 0.00342, 0.01099, -104.12598, -201.90430, 79.58984
37769, 0.50574, 0.06409, 0.11853, -112.06055, -212.64648, 83.61816
37778, 0.54236, 0.14087, 0.21472, -115.60059, -218.50586, 82.58057
37787, 0.57043, 0.18005, 0.27478, -111.32813, -225.70801, 67.50488
37796, 0.52893, 0.20874, 0.34766, -84.41162, -260.31494, 58.10547
37805, 0.45349, 0.15417, 0.37317, -61.21826, -274.16992, 54.26025
37814, 0.35974, 0.03857, 0.54492, -46.02051, -275.93994, 58.83789
37822, 0.24731, 0.06189, 0.54492, -46.02051, -274.53613, 70.92285
37830, 0.17712, 0.02002, 0.65027, -34.05762, -274.53613, 70.92285
37838, 0.13342, -0.00220, 0.70520, -25.93994, -265.50293, 87.03613
37847, 0.15271, 0.06860, 0.89185, -25.93994, -245.97168, 102.53906
37856, 0.15894, 0.14807, 0.99500, -26.24512, -217.22412, 112.73193
37865, 0.27417, 0.20068, 1.03906, -20.62988, -191.77246, 116.51611
37874, 0.32263, 0.27087, 1.10229, -13.06152, -164.36768, 94.90967
37882, 0.32214, 0.32300, 1.16064, -2.86865, -164.36768, 94.90967
37890, 0.30298, 0.34448, 1.15723, 8.23975, -151.42822, 79.10156
37899, 0.27075, 0.33826, 1.10742, 15.19775, -135.43701, 63.78174
37908, 0.23230, 0.33948, 1.04932, 16.29639, -118.83545, 49.68262
37916, 0.17847, 0.34607, 1.01917, 13.91602, -105.83496, 37.96387
37925, 0.12354, 0.33008, 1.00256, 11.53564, -99.06006, 30.45654
37933, 0.10291, 0.32654, 1.01843, 8.54492, -93.20068, 27.28271
37941, 0.07715, 0.33215, 1.02966, 6.95801, -86.05957, 25.93994
37949, 0.07056, 0.32495, 1.05481, 8.23975, -80.32227, 24.96338
37958, 0.05469, 0.31482, 1.06921, 11.35254, -77.51465, 23.25439
37967, 0.04236, 0.29309, 1.09521, 14.46533, -74.52393, 20.62988
37975, 0.03467, 0.27063, 1.11365, 16.05225, -70.06836, 17.57813
37983, 0.02319, 0.25024, 1.11902, 16.96777, -62.31689, 14.58740
37991, 0.01758, 0.24792, 1.12573, 16.84570, -53.16162, 11.23047
37999, 0.01624, 0.23743, 1.11194, 17.15088, -44.92188, 7.87354
38007, 0.00146, 0.23254, 1.09448, 18.24951, -38.87939, 4.76074
38015, -0.02588, 0.21326, 1.07947, 19.77539, -36.01074, 2.07520
38024, -0.04871, 0.18884, 1.07446, 19.77539, -34.17969, 1.15967
38033, -0.05566, 0.17432, 1.07458, 18.49365, -31.37207, 2.38037
38041, -0.04858, 0.16821, 1.06616, 16.90674, -27.89307, 4.51660
38050, -0.03613, 0.16809, 1.06848, 15.80811, -25.63477, 6.40869
38058, -0.03918, 0.17957, 1.08179, 14.52637, -24.16992, 6.77490
38067, -0.03613, 0.18933, 1.09265, 12.93945, -21.85059, 6.71387
38075, -0.01563, 0.19714, 1.10535, 11.04736, -18.61572, 5.67627
38083, -0.01563, 0.19714, 1.10535, 9.76562, -15.44189, 3.72314
38091, -0.01440, 0.20508, 1.12073, 9.76562, -15.44189, 3.72314
38100, 0.00671, 0.23376, 1.15356, 7.44629, -3.90625, -4.51660
38108, 0.04260, 0.28687, 1.20679, 5.61523, -3.90625, -4.51660
38116, 0.10437, 0.36450, 1.28064, 4.63867, 5.79834, -14.16016
38125, 0.17017, 0.44202, 1.37085, 4.76074, 20.26367, -31.00586
38133, 0.16724, 0.47009, 1.42334, 8.72803, 40.03906, -54.19922
38141, 0.12427, 0.45642, 1.46216, 13.61084, 63.65967, -78.67432
38149, 0.05847, 0.36597, 1.46460, 16.47949, 91.79688, -99.73145
38157, 0.00879, 0.26355, 1.45715, 13.24463, 124.81689, -113.46436
38166, -0.05005, 0.24927, 1.51379, 2.62451, 160.82764, -121.39893
38175, -0.13721, 0.32434, 1.67871, -8.05664, 199.76807, -124.14551
38184, -0.03174, 0.31848, 1.84729, -7.50732, 237.60986, -121.21582
38193, 0.06165, 0.39221, 2.01685, 1.46484, 280.88379, -127.68555
38205, -0.01514, 0.47180, 2.07031, 36.62109, 391.90674, -159.30176
38213, -0.04272, 0.48096, 2.07031, 36.62109, 431.76270, -175.35400
38222, -0.09143, 0.38342, 1.87512, 92.52930, 441.46729, -184.57031
38230, -0.10718, 0.25293, 1.56958, 92.52930, 441.46729, -184.57031
38239, -0.05933, 0.18066, 1.38867, 124.87793, 378.17383, -155.21240
38247, 0.02185, 0.13318, 1.25073, 165.46631, 378.17383, -155.21240
38255, 0.17297, 0.05090, 0.98059, 208.86230, 344.17725, -124.51172
38263, 0.30994, -0.06177, 0.61597, 235.77881, 306.76270, -96.00830
38271, 0.40601, -0.10791, 0.34521, 239.99023, 269.59229, -69.88525
38279, 0.51831, -0.17615, 0.17529, 224.97559, 240.35645, -47.36328
38287, 0.59753, -0.23352, 0.01233, 197.50977, 217.52930, -29.29688
38295, 0.68176, -0.28003, -0.08813, 159.91211, 196.53320, -13.85498
38303, 0.73999, -0.30359, -0.12830, 117.24854, 176.33057, -2.13623
38311, 0.74976, -0.28748, -0.05615, 75.43945, 158.87451, 5.24902
38319, 0.72815, -0.25183, 0.03589, 44.31152, 143.67676, 10.62012
38327, 0.71631, -0.20947, 0.13257, 26.91650, 128.35693, 16.11328
38335, 0.71631, -0.20947, 0.13257, 22.33887, 113.15918, 22.21680
38343, 0.74438, -0.19641, 0.14551, 22.33887, 113.15918, 25.32959
38351, 0.75891, -0.18628, 0.06409, 23.68164, 96.49658, 25.32959
38359, 0.76196, -0.16101, -0.00928, 22.46094, 80.13916, 26.36719
38367, 0.75183, -0.14783, -0.05151, 18.79883, 65.00244, 26.36719
38375, 0.74304, -0.12476, -0.06848, 14.46533, 51.69678, 26.48926
38383, 0.74023, -0.11743, -0.07996, 10.37598, 39.79492, 26.67236
38391, 0.76306, -0.09863, -0.10205, 7.87354, 28.38135, 26.97754
38399, 0.77515, -0.10010, -0.15344, 6.10352, 16.78467, 25.63477
38407, 0.78101, -0.08826, -0.19751, 2.07520, 3.17383, 23.37646
38415, 0.78125, -0.08313, -0.21802, -5.06592, -9.46045, 20.81299
38423, 0.77051, -0.06531, -0.21558, -13.79395, -22.27783, 18.31055
38431, 0.77051, -0.03406, -0.19080, -22.64404, -34.11865, 15.62500
38439, 0.76123, -0.05164, -0.19080, -22.64404, -43.64014, 13.91602
38447, 0.74890, -0.04321, -0.15405, -29.11377, -43.64014, 13.91602
38455, 0.73926, -0.04102, -0.11279, -33.20313, -51.20850, 12.51221
38463, 0.72913, -0.03821, -0.08423, -34.85107, -58.34961, 11.65771
38471, 0.72327, -0.04102, -0.07104, -33.75244, -67.19971, 12.20703
38479, 0.72119, -0.05408, -0.07654, -30.70068, -79.16260, 13.67187
38487, 0.71301, -0.07788, -0.10974, -27.83203, -94.54346, 16.84570
38495, 0.70679, -0.09229, -0.15271, -26.55029, -112.42676, 21.11816
38503, 0.68103, -0.10437, -0.19421, -29.41895, -134.46045, 26.18408
38512, 0.63379, -0.10681, -0.19958, -37.59766, -160.58350, 31.49414
38521, 0.57324, -0.11877, -0.16516, -48.09570, -187.37793, 37.35352
38530, 0.52124, -0.11816, -0.11426, -59.69238, -213.56201, 44.55566
38539, 0.45862, -0.09924, -0.03857, -71.59424, -235.53467, 51.94092
38548, 0.40833, -0.05566, 0.05933, -83.12988, -252.50244, 59.14307
38557, 0.40015, -0.00867, 0.18323, -93.01758, -265.19775, 65.67383
38566, 0.41418, 0.05127, 0.32910, -98.32764, -274.84131, 69.15283
38574, 0.41992, 0.09302, 0.47192, -97.59521, -280.94482, 67.13867
38582, 0.41333, 0.12231, 0.61890, -90.69824, -281.67725, 59.93652
38590, 0.36108, 0.11731, 0.73889, -78.12500, -278.25928, 51.57471
38599, 0.30615, 0.13184, 0.85046, -63.78174, -271.42334, 45.89844
38608, 0.27258, 0.11450, 0.95911, -47.91260, -259.94873, 43.09082
38617, 0.24341, 0.07312, 1.00146, -30.82275, -244.56787, 42.84668
38626, 0.20471, 0.02686, 1.02576, -15.99121, -226.50146, 45.41016
38635, 0.16895, 0.03296, 1.03308, -5.67627, -206.60400, 50.59814
38644, 0.18384, 0.05359, 1.01685, 3.72314, -185.72998, 56.51855
38653, 0.18530, 0.05957, 0.98743, 13.18359, -171.93604, 61.15723
38662, 0.19751, 0.06580, 0.99707, 19.65332, -164.00146, 62.07275
38671, 0.16211, 0.08533, 0.99841, 23.98682, -154.23584, 60.91309
38679, 0.16248, 0.09973, 0.99963, 25.51270, -141.84570, 59.69238
38688, 0.16809, 0.10876, 1.00891, 24.10889, -129.88281, 56.27441
38697, 0.16504, 0.12598, 1.04858, 21.36230, -119.20166, 49.49951
38705, 0.15625, 0.15649, 1.07446, 17.21191, -106.75049, 40.58838
38714, 0.15271, 0.16907, 1.07910, 13.85498, -94.17725, 32.04346
38722, 0.14856, 0.19324, 1.05225, 12.69531, -86.05957, 22.46094
38730, 0.15515, 0.14038, 1.01563, 12.81738, -84.04541, 12.08496
38738, 0.11743, 0.14417, 1.02136, 8.91113, -80.87158, 2.62451
38746, 0.06860, 0.13147, 1.01514, 4.57764, -74.34082, -2.86865
38755, 0.02380, 0.11938, 1.02051, -2.13623, -70.86182, -6.53076
38764, 0.00244, 0.09729, 1.02820, -8.66699, -67.44385, -7.56836
38773, -0.01025, 0.07959, 1.06250, -15.68604, -62.92725, -7.81250
38782, -0.01733, 0.07483, 1.11963, -23.43750, -58.77686, -8.91113
38791, -0.03320, 0.08154, 1.16785, -29.05273, -53.10059, -10.19287
38800, -0.04150, 0.08252, 1.22607, -30.94482, -46.56982, -10.86426
38809, -0.05994, 0.08435, 1.28125, -29.96826, -40.46631, -11.29150
38818, -0.05664, 0.09119, 1.33167, -26.06201, -32.34863, -10.43701
38827, -0.05530, 0.11633, 1.36438, -19.77539, -22.70508, -9.52148
38836, -0.06567, 0.14343, 1.36597, -11.65771, -12.57324, -10.00977
38845, -0.08386, 0.15186, 1.34766, -2.68555, -4.82178, -10.31494
38854, -0.09131, 0.14978, 1.33362, 4.45557, 1.22070, -10.25391
38863, -0.07715, 0.15356, 1.34131, 6.28662, 9.15527, -10.86426
38872, -0.05359, 0.16797, 1.39063, 1.77002, 23.37646, -13.67187
38881, -0.04480, 0.20178, 1.48669, -6.65283, 45.83740, -19.89746
38890, 0.00586, 0.22961, 1.61218, -15.74707, 78.00293, -29.23584
38899, 0.03894, 0.25696, 1.69238, -23.98682, 118.10303, -40.77148
38907, 0.08179, 0.29602, 1.77148, -30.63965, 160.09521, -54.99268
38916, 0.07080, 0.35449, 1.81274, -33.69141, 202.51465, -71.89941
38925, 0.07239, 0.41882, 1.83655, -31.37207, 242.79785, -87.46338
38934, 0.14014, 0.47986, 1.97144, -25.87891, 325.25635, -128.41797
38943, 0.19299, 0.50708, 2.03503, 7.62939, 365.23437, -149.71924
38951, 0.06628, 0.51501, 1.94958, 7.62939, 365.23437, -149.71924
38959, -0.04236, 0.54663, 1.77783, 33.26416, 397.88818, -165.89355
38967, -0.06262, 0.41797, 1.52954, 66.89453, 415.46631, -169.98291
38975, -0.00574, 0.28784, 1.29248, 101.68457, 403.99170, -160.52246
38984, 0.12634, 0.19934, 1.08105, 141.05225, 364.07471, -141.54053
38992, 0.31848, 0.10876, 0.86292, 178.71094, 315.36865, -118.22510
39001, 0.49475, -0.04797, 0.63416, 205.81055, 273.37646, -98.75488
39009, 0.52673, -0.11047, 0.44666, 211.36475, 241.94336, -88.98926
39017, 0.50684, -0.15259, 0.32385, 197.26562, 222.71729, -82.03125
39026, 0.52124, -0.18713, 0.20898, 172.36328, 207.45850, -71.04492
39034, 0.58789, -0.25317, 0.09644, 143.06641, 192.93213, -56.33545
39043, 0.68042, -0.31470, 0.00854, 112.48779, 174.62158, -41.68701
39052, 0.70227, -0.34094, -0.04065, 83.00781, 151.42822, -28.07617
39061, 0.68933, -0.34033, -0.00574, 56.76270, 127.19727, -15.62500
39070, 0.67493, -0.31897, 0.07007, 38.26904, 105.04150, -3.23486
39079, 0.67981, -0.29419, 0.13037, 28.86963, 85.38818, 9.03320
39087, 0.69836, -0.27283, 0.13354, 26.00098, 70.00732, 19.04297
39096, 0.71814, -0.25586, 0.09949, 25.69580, 56.33545, 25.57373
39105, 0.73584, -0.24646, 0.06897, 25.75684, 43.15186, 30.27344
39114, 0.73279, -0.22363, 0.03784, 25.14648, 30.15137, 33.08105
39123, 0.74438, -0.20337, 0.01172, 23.74268, 17.33398, 34.72900
39132, 0.76086, -0.19519, -0.01477, 20.32471, 4.45557, 35.15625
39141, 0.77307, -0.17883, -0.04895, 14.22119, -5.98145, 33.50830
39150, 0.80554, -0.17871, -0.07080, 6.10352, -15.93018, 30.39551
39159, 0.80994, -0.15710, -0.07507, -2.92969, -28.50342, 25.20752
39168, 0.76245, -0.12341, -0.04846, -12.45117, -40.28320, 19.10400
39176, 0.75208, -0.12793, -0.02844, -19.83643, -50.59814, 15.86914
39185, 0.73547, -0.13147, -0.08118, -26.18408, -62.13379, 14.64844
39194, 0.73413, -0.14319, -0.08496, -35.76660, -76.84326, 14.64844
39203, 0.70044, -0.14087, -0.03271, -45.77637, -91.36963, 14.77051
39212, 0.64575, -0.13892, -0.00330, -51.81885, -105.71289, 20.56885
39221, 0.61316, -0.15100, 0.02307, -55.17578, -134.27734, 26.24512
39230, 0.59180, -0.15894, 0.08435, -57.43408, -144.71436, 31.73828
39239, 0.56018, -0.15967, 0.16919, -56.51855, -152.58789, 36.80420
39248, 0.53613, -0.14124, 0.19080, -55.54199, -159.79004, 42.11426
39257, 0.53357, -0.12878, 0.20947, -55.35889, -167.23633, 46.44775
39265, 0.53357, -0.12878, 0.24072, -55.72510, -174.13330, 49.13330
39273, 0.52759, -0.10974, 0.24622, -55.72510, -180.35889, 50.41504
39281, 0.50146, -0.08435, 0.28088, -55.72510, -180.35889, 50.41504
39289, 0.50098, -0.05762, 0.32361, -55.78613, -184.75342, 51.14746
39297, 0.48682, -0.03735, 0.37439, -55.54199, -186.58447, 50.47607
39305, 0.46265, -0.01318, 0.42432, -53.95508, -187.86621, 48.70605
39313, 0.41296, 0.00977, 0.49268, -51.94092, -189.69727, 47.72949
