Time, Ax, Ay, Az, Gx, Gy, Gz
40117, -0.85583, 1.22791, 1.15747, 101.98975, 398.19336, 15.74707
40125, -0.85706, 1.19604, 1.15845, 91.73584, 411.07178, -23.98682
40133, -0.81030, 1.13391, 1.12122, 90.57617, 418.70117, -62.62207
40142, -0.77271, 1.07214, 1.03625, 94.11621, 416.44287, -99.48730
40151, -0.70996, 1.00476, 0.95898, 97.47314, 407.77588, -132.01904
40160, -0.66541, 0.92737, 0.83960, 98.26660, 392.94434, -158.99658
40168, -0.57312, 0.84412, 0.71497, 95.15381, 374.20654, -179.99268
40176, -0.47693, 0.76318, 0.55981, 88.68408, 351.19629, -197.87598
40184, -0.35193, 0.67200, 0.40405, 78.79639, 323.05908, -213.80615
40192, -0.36670, 0.67200, 0.40405, 63.11035, 291.38184, -227.35596
40201, -0.26123, 0.58398, 0.25305, 41.50391, 257.14111, -240.11230
40209, -0.18689, 0.53247, 0.12793, 41.50391, 225.89111, -252.25830
40217, -0.11096, 0.47778, 0.03040, 18.24951, 221.19141, -252.25830
40225, -0.05554, 0.41675, -0.04749, -2.80762, 181.94580, -264.46533
40234, -0.04358, 0.35327, -0.11511, -22.70508, 137.75635, -276.18408
40243, -0.05884, 0.23108, -0.17859, -42.72461, 91.18652, -285.21729
40251, -0.06348, 0.08948, -0.22437, -64.88037, 43.39600, -289.42871
40260, -0.06323, -0.06445, -0.24329, -89.41650, -4.82178, -289.36768
40269, -0.10315, -0.21619, -0.25122, -116.88232, -49.25537, -284.24072
40278, -0.19238, -0.37805, -0.24036, -148.68164, -91.24756, -272.33887
40287, -0.27441, -0.55432, -0.21118, -184.26514, -133.91113, -219.60449
40296, -0.36377, -0.71069, -0.16345, -223.75488, -219.72656, -179.38232
40305, -0.42139, -0.80469, -0.03394, -315.67383, -258.48389, -132.62939
40314, -0.51501, -0.82971, 0.14917, -354.49219, -297.66846, -80.93262
40323, -0.59753, -0.77551, 0.50452, -381.95801, -335.44922, -26.73340
40332, -0.81555, -0.68359, 0.64307, -401.79443, -370.17822, 27.52686
40341, -0.90857, -0.51514, 0.78076, -419.92187, -396.30127, 82.39746
40354, -1.00256, -0.33533, 0.93359, -439.27002, -407.77588, 135.13184
40363, -1.09717, -0.11877, 1.10266, -456.42090, -404.29687, 187.43896
40372, -1.10437, 0.06555, 1.29639, -466.61377, -384.88770, 238.03711
40381, -1.11218, 0.27258, 1.50684, -465.20996, -353.02734, 284.91211
40390, -1.11707, 0.48816, 1.76001, -442.74902, -314.02588, 324.76807
40399, -1.08008, 0.64307, 2.04028, -391.60156, -266.54053, 354.85840
40408, -1.02319, 0.82764, 2.29321, -315.61279, -211.79199, 371.27686
40417, -0.91028, 0.98022, 2.45459, -225.64697, -141.84570, 374.02344
40426, -0.81799, 1.12610, 2.51184, -135.31494, -53.40576, 362.30469
40434, -0.77051, 1.25964, 2.49060, -51.45264, 45.59326, 335.44922
40443, -0.77441, 1.36133, 2.36304, 23.01025, 145.50781, 298.46191
40451, -0.80066, 1.42310, 2.15979, 89.53857, 232.54395, 255.55420
40460, -0.85876, 1.44324, 1.89417, 143.85986, 301.81885, 209.71680
40468, -0.94080, 1.42798, 1.61218, 182.18994, 353.75977, 164.24561
40477, -1.00244, 1.37598, 1.38367, 201.35498, 389.03809, 124.32861
40485, -1.04724, 1.31299, 1.20300, 205.26123, 410.82764, 91.43066
40493, -1.07227, 1.25122, 1.06201, 202.27051, 422.97363, 62.07275
40501, -1.07837, 1.18689, 0.97668, 195.86182, 427.12402, 34.72900
40509, -1.05908, 1.15430, 0.94092, 186.03516, 426.45264, 11.10840
40518, -0.98083, 1.14941, 0.93152, 174.62158, 424.25537, -9.82666
40526, -0.87805, 1.15466, 0.88196, 162.17041, 419.06738, -31.55518
40534, -0.74304, 1.15930, 0.79248, 151.36719, 409.79004, -56.51855
40543, -0.63831, 1.15479, 0.73889, 138.54980, 394.83643, -85.51025
40552, -0.51025, 1.13245, 0.66956, 121.45996, 376.95312, -114.68506
40560, -0.36401, 1.06506, 0.58008, 104.06494, 356.75049, -143.43262
40568, -0.27673, 0.99365, 0.46130, 85.38818, 332.33643, -174.56055
40576, -0.21741, 0.90894, 0.35315, 64.63623, 304.74854, -206.48193
40584, -0.19775, 0.81116, 0.25330, 44.06738, 273.49854, -234.86328
40592, -0.19775, 0.81116, 0.25330, 25.69580, 237.06055, -257.81250
40601, -0.19653, 0.57593, 0.04126, 7.62939, 195.61768, -274.78027
40609, -0.19409, 0.58411, 0.04126, -7.99561, 150.81787, -286.07178
40617, -0.20496, 0.47742, -0.04480, -10.55908, 150.81787, -286.07178
40625, -0.22729, 0.35022, -0.11694, -28.62549, 103.51563, -292.17529
40633, -0.20605, 0.21924, -0.19604, -45.83740, 52.12402, -293.70117
40641, -0.17700, 0.08337, -0.24854, -66.40625, 0.48828, -291.87012
40649, -0.19714, -0.05359, -0.25549, -95.15381, -46.08154, -287.47559
40657, -0.25574, -0.22803, -0.23962, -131.34766, -88.19580, -278.44238
40665, -0.29346, -0.36926, -0.17493, -171.63086, -127.50244, -260.98633
40673, -0.33862, -0.48486, -0.09509, -212.89062, -165.89355, -236.26709
40682, -0.42847, -0.57727, -0.01123, -251.70898, -206.17676, -205.87158
40690, -0.55322, -0.65210, 0.09155, -288.51318, -246.76514, -168.57910
40698, -0.61768, -0.69434, 0.25330, -325.07324, -281.86035, -123.65723
40706, -0.65674, -0.64478, 0.46387, -360.77881, -308.41064, -74.27979
40714, -0.65674, -0.54041, 0.68091, -389.52637, -326.84326, -24.04785
40723, -0.66980, -0.40247, 0.88171, -408.87451, -336.05957, 21.66748
40731, -0.66980, -0.40247, 0.88171, -419.06738, -337.03613, 63.11035
40739, -0.68713, -0.27161, 1.05872, -419.06738, -337.03613, 100.89111
40747, -0.69739, -0.13757, 1.20325, -424.68262, -331.60400, 100.89111
40755, -0.72595, -0.01611, 1.33850, -428.16162, -315.55176, 135.55908
40763, -0.76929, 0.10901, 1.53113, -424.25537, -289.55078, 169.12842
40771, -0.80383, 0.21155, 1.74805, -398.37646, -260.55908, 201.66016
40779, -0.88086, 0.25647, 1.92444, -346.00830, -231.20117, 230.83496
40787, -0.96326, 0.28137, 2.11609, -273.01025, -196.71631, 258.30078
40795, -1.01038, 0.30066, 2.26782, -187.43896, -152.52686, 286.37695
40803, -1.10718, 0.33337, 2.30408, -95.27588, -94.11621, 312.25586
40811, -1.18774, 0.43909, 2.19934, -9.76562, -25.14648, 335.38818
40819, -1.21533, 0.58252, 2.01672, 53.28369, 48.46191, 355.40771
40827, -1.21533, 0.74438, 1.86951, 90.27100, 125.97656, 368.34717
40835, -1.22107, 0.74438, 1.86951, 109.92432, 197.44873, 372.49756
40843, -1.22864, 0.89844, 1.74414, 109.92432, 197.44873, 372.49756
40851, -1.16418, 1.06274, 1.71472, 117.49268, 260.74219, 368.10303
40859, -1.08911, 1.20789, 1.69983, 124.45068, 321.16699, 353.75977
40868, -1.01099, 1.31409, 1.68628, 143.12744, 368.77441, 325.19531
40876, -0.95581, 1.46228, 1.60986, 173.58398, 401.18408, 286.86523
40885, -0.89453, 1.61743, 1.47180, 203.67432, 423.15674, 242.55371
40894, -0.85303, 1.70251, 1.27881, 219.54346, 438.84277, 194.27490
40902, -0.81482, 1.69312, 1.07214, 217.04102, 450.07324, 142.45605
40910, -0.78259, 1.63379, 0.90454, 200.19531, 454.71191, 88.31787
40918, -0.73206, 1.52100, 0.77380, 173.58398, 449.70703, 34.60693
40926, -0.69385, 1.34778, 0.69397, 145.81299, 434.63135, -16.35742
40934, -0.65820, 1.19397, 0.64294, 119.68994, 409.97314, -62.86621
40943, -0.60815, 1.00415, 0.59766, 95.52002, 380.24902, -100.76904
40951, -0.56506, 0.82678, 0.55481, 72.81494, 345.03174, -130.31006
40959, -0.48914, 0.68213, 0.53589, 50.53711, 310.11963, -151.73340
40968, -0.39502, 0.55469, 0.50574, 31.06689, 278.86963, -166.44287
40977, -0.31763, 0.50488, 0.44604, 14.89258, 251.52588, -178.64990
40985, -0.20715, 0.46545, 0.34436, 2.19727, 225.15869, -188.04932
40994, -0.07483, 0.46533, 0.24280, -12.93945, 197.57080, -198.05908
41003, 0.02612, 0.50781, 0.15735, -29.60205, 169.18945, -212.15820
41012, 0.09302, 0.52087, 0.07788, -45.16602, 138.12256, -229.61426
41020, 0.14026, 0.49243, 0.01660, -59.26514, 103.21045, -247.86377
41029, 0.17285, 0.42163, -0.03455, -74.64600, 66.28418, -265.86914
41037, 0.13269, 0.32275, -0.05139, -92.59033, 28.32031, -285.15625
41045, 0.04248, 0.17554, -0.02869, -110.41260, -9.88770, -302.61230
41053, -0.11377, -0.05090, -0.00342, -125.36621, -51.45264, -312.80518
41062, -0.25269, -0.28552, 0.07886, -141.17432, -92.22412, -309.44824
41071, -0.42065, -0.50903, 0.15784, -157.40967, -126.89209, -289.24561
41080, -0.53772, -0.76746, 0.20959, -174.31641, -155.76172, -251.77002
41089, -0.53784, -0.94678, 0.25684, -196.96045, -181.27441, -200.31738
41102, -0.53186, -0.98584, 0.31079, -227.29492, -204.58984, -142.63916
41111, -0.51025, -0.92688, 0.39648, -264.16016, -225.64697, -83.98438
41119, -0.49841, -0.82947, 0.53918, -302.24609, -244.87305, -26.55029
41128, -0.56238, -0.71741, 0.71301, -330.01709, -266.29639, 27.28271
41136, -0.61621, -0.62671, 0.87695, -343.32275, -291.19873, 78.12500
41145, -0.72375, -0.56873, 1.00183, -346.00830, -313.11035, 126.15967
41154, -0.84863, -0.49231, 1.08301, -344.60449, -326.11084, 174.31641
41162, -0.90857, -0.34680, 1.12842, -345.76416, -326.78223, 224.06006
41171, -0.98547, -0.13196, 1.18494, -348.93799, -314.08691, 271.42334
41180, -0.98840, 0.08325, 1.30322, -348.14453, -289.91699, 315.97900
41189, -1.04297, 0.28516, 1.45483, -336.05957, -262.32910, 353.69873
41197, -1.06421, 0.49011, 1.68774, -305.78613, -230.95703, 382.14111
41206, -1.05469, 0.66394, 1.89868, -252.44141, -194.33594, 401.42822
41215, -1.01868, 0.82239, 2.05811, -181.76270, -148.68164, 408.50830
41224, -0.98437, 1.00391, 2.18115, -107.05566, -89.29443, 401.97754
41232, -0.84204, 1.25146, 2.23840, -46.08154, -9.82666, 384.82666
41241, -0.66577, 1.48450, 2.23730, 1.09863, 87.34131, 355.59082
41250, -0.56140, 1.68323, 2.19202, 51.39160, 179.68750, 305.90820
41258, -0.59387, 1.73767, 1.97559, 110.10742, 248.16895, 241.14990
41267, -0.73730, 1.64905, 1.62683, 155.09033, 298.76709, 173.64502
41275, -0.85022, 1.54004, 1.35303, 165.03906, 345.15381, 117.37061
41284, -0.88062, 1.43677, 1.20569, 148.25439, 384.70459, 72.20459
41292, -0.91577, 1.33521, 1.12256, 132.69043, 409.91211, 27.89307
41300, -0.95520, 1.23035, 1.02673, 127.50244, 419.92187, -15.62500
41309, -0.97534, 1.13293, 0.96777, 123.59619, 420.95947, -52.79541
41317, -0.94104, 1.06555, 0.97302, 113.28125, 420.22705, -82.09229
41325, -0.83643, 1.02673, 0.99426, 103.75977, 420.28809, -106.87256
41333, -0.71545, 0.97424, 0.95935, 102.17285, 416.80908, -132.69043
41342, -0.63086, 0.92297, 0.85046, 105.52979, 409.24072, -161.01074
41350, -0.54651, 0.87146, 0.71423, 106.62842, 400.45166, -187.37793
41358, -0.44434, 0.80933, 0.54858, 99.60938, 387.08496, -209.22852
41366, -0.33508, 0.81946, 0.45447, 85.93750, 367.12646, -228.08838
41375, -0.29077, 0.77686, 0.31702, 74.03564, 340.39307, -248.65723
41384, -0.24939, 0.67346, 0.15186, 62.01172, 301.14746, -264.89258
41392, -0.26331, 0.54443, 0.01550, 44.86084, 256.34766, -278.01514
41401, -0.28174, 0.39648, -0.09717, 24.71924, 207.03125, -285.21729
41410, -0.29199, 0.25037, -0.20605, 4.88281, 151.79443, -284.91211
41419, -0.31433, 0.14014, -0.28516, -15.80811, 95.70313, -277.64893
41428, -0.34253, -0.01086, -0.31812, -39.30664, 36.49902, -262.57324
41437, -0.33447, -0.20654, -0.29382, -64.51416, -20.93506, -240.41748
41446, -0.29895, -0.34021, -0.28076, -90.63721, -69.64111, -213.01270
41455, -0.28320, -0.41638, -0.20300, -120.97168, -110.47363, -184.20410
41464, -0.26501, -0.46741, -0.06873, -147.64404, -150.39062, -155.94482
41473, -0.24097, -0.55334, 0.03186, -163.87939, -190.97900, -126.40381
41482, -0.30444, -0.65967, 0.14026, -174.74365, -229.12598, -96.80176
41490, -0.37036, -0.77698, 0.21155, -187.92725, -263.97705, -65.42969
41499, -0.43188, -0.85034, 0.30383, -209.28955, -293.21289, -27.83203
41508, -0.50000, -0.82996, 0.42358, -238.58643, -317.93213, 13.42773
41517, -0.56909, -0.78870, 0.57043, -267.15088, -342.22412, 57.61719
41526, -0.67981, -0.74451, 0.66064, -289.18457, -368.10303, 102.53906
41535, -0.77808, -0.60535, 0.79492, -311.34033, -390.19775, 144.83643
41544, -0.86487, -0.38965, 0.91907, -338.43994, -402.70996, 186.58447
41553, -0.90369, -0.10718, 1.09570, -372.43652, -398.13232, 226.56250
41562, -0.93042, 0.19873, 1.34814, -403.44238, -374.08447, 263.73291
41570, -0.92651, 0.48437, 1.69141, -411.80420, -339.17236, 295.22705
41579, -0.91675, 0.70007, 2.02551, -378.47900, -302.24609, 315.91797
41587, -0.92761, 0.83899, 2.33875, -309.14307, -263.00049, 324.40186
41595, -0.93298, 0.88245, 2.52478, -219.42139, -210.99854, 322.50977
41603, -0.94055, 0.91284, 2.56213, -126.95313, -137.51221, 313.53760
41611, -0.95740, 0.98315, 2.54272, -47.30225, -44.61670, 300.17090
41619, -0.96021, 1.07544, 2.43066, 17.70020, 57.00684, 282.95898
41627, -0.95642, 1.16492, 2.22144, 73.85254, 154.17480, 261.16943
41635, -0.95642, 1.25867, 1.98352, 115.66162, 236.87744, 233.52051
41643, -0.93481, 1.26636, 1.98352, 146.91162, 303.83301, 201.29395
41651, -0.89978, 1.33521, 1.75818, 141.96777, 303.83301, 201.29395
41659, -0.87329, 1.38452, 1.57947, 158.08105, 351.86768, 164.42871
41667, -0.87817, 1.37317, 1.38684, 169.67773, 382.81250, 125.12207
41675, -0.89026, 1.31519, 1.20752, 173.40088, 402.83203, 85.81543
41683, -0.91797, 1.23804, 1.10352, 166.87012, 417.78564, 48.88916
41691, -0.89612, 1.19287, 1.04761, 153.32031, 431.94580, 14.03809
41699, -0.87317, 1.18555, 1.01257, 139.83154, 441.71143, -19.10400
41707, -0.82874, 1.17114, 1.01685, 127.44141, 442.32178, -50.65918
41715, -0.74756, 1.12354, 1.00439, 119.62891, 438.41553, -80.01709
41723, -0.69751, 1.04395, 0.91382, 119.14063, 428.46680, -110.29053
41732, -0.65271, 0.93713, 0.76477, 119.26270, 410.64453, -138.54980
41740, -0.56519, 0.82849, 0.61169, 109.74121, 390.74707, -160.76660
41748, -0.56519, 0.72095, 0.46240, 91.97998, 367.67578, -177.61230
41756, -0.46204, 0.72095, 0.46240, 71.22803, 337.76855, -193.11523
41764, -0.34375, 0.63184, 0.32153, 71.22803, 337.76855, -193.11523
41773, -0.23877, 0.54993, 0.17065, 51.14746, 300.72021, -222.22900
41781, -0.14453, 0.48193, 0.02246, 29.66309, 259.39941, -222.22900
41789, -0.05896, 0.41455, -0.10156, 4.21143, 218.62793, -234.37500
41797, 0.01123, 0.38306, -0.18286, -24.90234, 177.49023, -246.82617
41805, 0.06580, 0.36804, -0.23743, -55.96924, 135.37598, -259.21631
41813, 0.08130, 0.36072, -0.23596, -86.79199, 94.54346, -271.66748
41821, 0.03918, 0.29578, -0.18604, -112.06055, 49.98779, -284.48486
41829, -0.02673, 0.16443, -0.12415, -127.25830, -0.48828, -293.64014
41837, -0.11609, -0.01013, -0.09009, -135.49805, -46.81396, -296.87500
41846, -0.20203, -0.17078, -0.02063, -143.73779, -87.34131, -292.84668
41854, -0.25037, -0.30835, 0.03406, -154.72412, -121.82617, -280.51758
41863, -0.32703, -0.41626, 0.11121, -170.77637, -148.62061, -259.76562
41872, -0.43140, -0.54822, 0.13293, -192.07764, -176.75781, -232.72705
41881, -0.50842, -0.68213, 0.18091, -216.97998, -210.08301, -196.71631
41890, -0.56445, -0.73584, 0.26172, -248.77930, -238.64746, -153.07617
41899, -0.58862, -0.71973, 0.36243, -282.47070, -262.45117, -104.73633
41908, -0.58777, -0.66943, 0.51160, -316.65039, -283.99658, -55.60303
41917, -0.63110, -0.56287, 0.65723, -344.17725, -303.28369, -10.80322
41926, -0.64893, -0.44336, 0.81604, -365.29541, -320.12939, 29.54102
41935, -0.69373, -0.32007, 0.94385, -380.55420, -330.93262, 66.22314
41944, -0.75586, -0.18396, 1.08057, -394.65332, -331.42090, 99.60938
41953, -0.79956, -0.02368, 1.21838, -407.53174, -321.71631, 130.73730
41962, -0.83252, 0.18091, 1.33679, -417.23633, -301.20850, 162.10937
41971, -0.80725, 0.41907, 1.46606, -421.75293, -271.97266, 192.93213
41980, -0.75818, 0.64551, 1.64062, -412.04834, -235.22949, 218.38379
41989, -0.80371, 0.81787, 1.85693, -374.32861, -196.16699, 234.49707
41998, -0.88452, 0.89062, 2.00623, -306.03027, -160.70557, 244.68994
42007, -0.92932, 0.89343, 2.09424, -218.01758, -121.82617, 254.94385
42016, -1.01721, 0.88782, 2.11218, -124.75586, -78.12500, 263.36670
42025, -1.07336, 0.88440, 2.03882, -37.10938, -25.14648, 279.35791
42034, -1.09521, 0.92517, 1.89697, 83.61816, 96.55762, 284.05762
42043, -1.07239, 1.00232, 1.73926, 121.94824, 155.27344, 283.75244
42052, -1.00732, 1.10059, 1.44104, 136.04736, 210.93750, 275.39062
42061, -0.92078, 1.18542, 1.33130, 142.08984, 259.15527, 260.31494
42069, -0.92078, 1.18542, 1.33130, 146.05713, 295.83740, 239.74609
42078, -0.87793, 1.19006, 1.18140, 151.61133, 322.32666, 214.78271
42086, -0.86255, 1.18787, 1.17310, 151.61133, 339.84375, 188.29346
42094, -0.87659, 1.16321, 1.14404, 158.38623, 339.84375, 188.29346
42102, -0.87183, 1.13721, 1.12354, 163.14697, 352.11182, 163.81836
42110, -0.88232, 1.11401, 1.17627, 164.73389, 368.83545, 139.46533
42118, -0.87317, 1.09302, 1.18604, 168.57910, 389.46533, 115.23438
42127, -0.83911, 1.07642, 1.13257, 176.81885, 406.61621, 89.90479
42135, -0.78735, 1.03284, 1.01746, 185.11963, 416.44287, 63.90381
42144, -0.73157, 1.01355, 0.88721, 184.87549, 420.89844, 37.84180
42152, -0.59717, 1.00989, 0.74023, 172.60742, 418.39600, 13.97705
42161, -0.43530, 0.99695, 0.61755, 152.89307, 407.16553, -11.04736
42170, -0.26697, 1.02271, 0.49060, 130.55420, 386.47461, -41.74805
42179, -0.10217, 1.00281, 0.33105, 107.54395, 358.03223, -77.39258
42188, 0.03821, 0.94836, 0.19592, 83.31299, 320.49561, -116.08887
42196, 0.10571, 0.88354, 0.05188, 56.15234, 276.00098, -156.67725
42204, 0.14050, 0.81238, -0.03235, 25.45166, 229.85840, -194.94629
42213, 0.14551, 0.74329, -0.07678, -4.45557, 182.55615, -228.45459
42222, 0.10681, 0.65198, -0.09729, -30.15137, 133.11768, -257.01904
42231, 0.01807, 0.52502, -0.08020, -51.94092, 83.92334, -280.45654
42240, -0.08569, 0.37866, -0.04785, -67.74902, 37.78076, -296.32568
42249, -0.18652, 0.22900, -0.01257, -81.42090, -5.79834, -303.83301
42258, -0.25073, 0.08350, 0.03198, -93.07861, -42.90771, -302.12402
42266, -0.28784, -0.04541, 0.06384, -103.63770, -73.97461, -293.27393
42275, -0.32214, -0.14954, 0.10583, -114.19678, -104.18701, -280.09033
42284, -0.40247, -0.30981, 0.10889, -124.38965, -136.35254, -261.84082
42293, -0.48059, -0.49634, 0.09656, -138.18359, -170.77637, -237.18262
42302, -0.55334, -0.68457, 0.09680, -161.43799, -205.13916, -205.07812
42311, -0.61108, -0.81921, 0.12732, -196.41113, -234.68018, -163.20801
42320, -0.66077, -0.85571, 0.21497, -240.84473, -260.19287, -115.78369
42329, -0.74976, -0.83667, 0.33691, -288.02490, -283.69141, -1.52588
42338, -0.79333, -0.75903, 0.49927, -332.45850, -325.56152, 46.81396
42347, -0.81970, -0.64368, 0.66846, -397.94922, -338.37891, 99.54834
42356, -0.85718, -0.50793, 1.02795, -420.77637, -344.05518, 148.25439
42365, -0.99866, -0.19458, 1.13953, -435.66895, -342.22412, 195.37354
42374, -1.06689, 0.01563, 1.36426, -438.23242, -330.01709, 240.41748
42383, -1.10596, 0.21094, 1.60083, -416.56494, -307.73926, 282.04346
42392, -1.15515, 0.34985, 1.80432, -367.43164, -280.09033, 317.07764
42401, -1.15698, 0.46851, 1.98425, -297.42432, -244.44580, 342.59033
42410, -1.16663, 0.60193, 2.10779, -217.28516, -197.38770, 358.70361
42420, -1.15649, 0.72778, 2.14563, -138.61084, -136.53564, 366.63818
42428, -1.10181, 0.86621, 2.12695, -73.24219, -61.34033, 368.59131
42437, -1.02222, 1.03528, 2.08118, -23.13232, 23.13232, 361.81641
42445, -0.93762, 1.21509, 2.03064, 18.12744, 107.54395, 343.13965
42454, -0.85937, 1.36157, 1.97107, 58.59375, 181.45752, 311.64551
42463, -0.79687, 1.47949, 1.82922, 98.75488, 241.27197, 268.49365
42472, -0.80505, 1.51514, 1.60571, 131.89697, 288.26904, 218.75000
42481, -0.85120, 1.45740, 1.34399, 149.59717, 325.13428, 167.54150
42489, -0.90002, 1.34021, 1.11584, 148.13232, 354.00391, 120.78857
42497, -0.92273, 1.23767, 0.96289, 129.02832, 374.20654, 79.83398
42505, -0.91809, 1.13489, 0.90601, 102.41699, 388.24463, 42.17529
42513, -0.91309, 1.06946, 0.90503, 81.35986, 395.93506, 5.49316
42522, -0.91077, 1.02795, 0.90979, 70.55664, 394.71436, -29.29688
42531, -0.86670, 0.97290, 0.93701, 63.78174, 388.73291, -60.91309
42540, -0.81763, 0.95349, 0.94751, 57.73926, 383.91113, -88.92822
42549, -0.72766, 0.93872, 0.96790, 54.01611, 381.10352, -115.66162
42558, -0.65527, 0.94556, 0.94812, 54.50439, 375.67139, -142.08984
42567, -0.57703, 0.94153, 0.88733, 56.94580, 366.76025, -167.23633
42576, -0.49731, 0.90076, 0.77905, 59.75342, 354.06494, -189.39209
42584, -0.44495, 0.84766, 0.64954, 60.24170, 335.08301, -210.75439
42592, -0.38062, 0.75281, 0.51172, 58.53271, 310.54687, -228.63770
42601, -0.34863, 0.66125, 0.37646, 53.34473, 283.63037, -242.67578
42609, -0.31860, 0.57910, 0.24915, 47.30225, 252.38037, -253.90625
42617, -0.28735, 0.47278, 0.10461, 41.44287, 215.82031, -261.77979
42625, -0.30640, 0.47278, 0.10461, 32.71484, 174.98779, -266.23535
42633, -0.31042, 0.34216, -0.01306, 32.71484, 174.98779, -266.23535
42641, -0.30518, 0.20325, -0.10815, 20.14160, 131.10352, -265.74707
42649, -0.31689, 0.08240, -0.18359, 4.15039, 86.30371, -258.85010
42657, -0.31238, -0.05078, -0.22119, -15.68604, 40.95459, -246.21582
42665, -0.31519, -0.18176, -0.23755, -37.59766, -3.11279, -227.60010
42674, -0.29895, -0.32251, -0.21753, -61.52344, -45.83740, -203.61328
42683, -0.28589, -0.43738, -0.18677, -87.15820, -86.79199, -176.26953
42691, -0.27319, -0.54675, -0.16736, -112.12158, -127.86865, -146.36230
42699, -0.26404, -0.62500, -0.11389, -138.79395, -169.73877, -114.19678
42708, -0.28723, -0.68750, -0.02466, -166.93115, -211.97510, -80.38330
42717, -0.32056, -0.72705, 0.06787, -193.96973, -255.12695, -45.10498
42725, -0.35547, -0.71936, 0.17688, -221.49658, -298.40088, -10.25391
42733, -0.40833, -0.68823, 0.30933, -249.93896, -337.58545, 23.31543
42741, -0.52026, -0.60327, 0.45361, -278.13721, -372.49756, 56.57959
42749, -0.64270, -0.52563, 0.55127, -308.16650, -401.00098, 90.63721
42758, -0.77930, -0.39563, 0.66284, -344.42139, -420.16602, 125.61035
42766, -0.89844, -0.20874, 0.76685, -386.77979, -426.45264, 162.78076
42774, -1.04871, 0.05505, 0.93872, -427.30713, -419.73877, 201.59912
42782, -1.04871, 0.30652, 1.21167, -449.82910, -404.54102, 240.41748
42790, -1.17102, 0.30652, 1.21167, -437.07275, -386.35254, 278.01514
42798, -1.18213, 0.48901, 1.51807, -437.07275, -386.35254, 278.01514
42806, -1.13599, 0.63647, 1.78516, -385.07080, -363.95264, 305.17578
42814, -1.09985, 0.76135, 2.01465, -309.08203, -334.22852, 316.22314
42822, -1.08594, 0.85449, 2.21265, -223.26660, -287.59766, 315.61279
42830, -1.03210, 0.92139, 2.31970, -139.70947, -222.04590, 309.02100
42838, -0.97632, 0.99451, 2.30530, -65.36865, -138.24463, 295.65430
42846, -0.90967, 1.09644, 2.20251, -3.84521, -41.74805, 275.57373
42854, -0.85876, 1.20447, 2.05603, 44.43359, 55.41992, 248.41309
42862, -0.87341, 1.25537, 1.87317, 82.64160, 141.60156, 215.02686
42871, -0.92102, 1.24084, 1.63062, 112.06055, 212.34131, 177.73437
42880, -0.99207, 1.17834, 1.39368, 129.51660, 267.15088, 140.74707
42889, -1.04272, 1.10046, 1.22168, 131.83594, 310.05859, 107.97119
42897, -1.07446, 1.01453, 1.09338, 126.89209, 341.49170, 79.83398
42906, -1.11255, 0.92773, 0.99170, 122.37549, 360.22949, 53.95508
42914, -1.13403, 0.83655, 0.92358, 119.44580, 367.30957, 31.55518
42922, -1.16748, 0.76172, 0.90759, 115.29541, 368.28613, 14.89258
42930, -1.14233, 0.74609, 0.92908, 106.68945, 370.17822, 3.72314
42938, -1.14233, 0.74609, 0.92908, 97.71729, 376.46484, -3.90625
42946, -1.07532, 0.75867, 0.99048, 97.71729, 376.46484, -13.42773
42954, -0.98364, 0.80090, 1.04236, 93.50586, 380.31006, -13.42773
42963, -0.88293, 0.84460, 1.04407, 96.49658, 380.85937, -27.22168
42972, -0.79077, 0.86633, 1.00391, 101.80664, 379.21143, -76.47705
42980, -0.68970, 0.89966, 0.93787, 102.35596, 377.01416, -65.79590
42989, -0.55151, 0.92712, 0.85950, 96.00830, 373.16895, -88.19580
42997, -0.42102, 0.93506, 0.75183, 86.85303, 364.68506, -113.34229
43005, -0.32678, 0.91272, 0.62231, 78.91846, 349.30420, -141.84570
43013, -0.23120, 0.88562, 0.48279, 66.95557, 328.18604, -171.81396
43022, -0.15271, 0.82263, 0.33813, 49.80469, 303.10059, -200.68359
43031, -0.09509, 0.78796, 0.23962, 27.77100, 273.01025, -228.21045
43040, -0.04236, 0.72766, 0.15149, 6.59180, 236.87744, -253.29590
43049, -0.03809, 0.66235, 0.07642, -11.23047, 195.49561, -276.42822
43058, -0.07593, 0.58435, 0.02002, -26.73340, 150.08545, -296.87500
43067, -0.11780, 0.48059, -0.03369, -40.46631, 100.89111, -312.01172
43076, -0.15564, 0.35437, -0.06799, -53.10059, 50.59814, -321.89941
43085, -0.21643, 0.21936, -0.05957, -68.96973, 4.21143, -324.03564
43094, -0.29028, 0.06458, -0.01501, -88.37891, -72.81494, -313.35449
43103, -0.36121, -0.08289, 0.04651, -124.81689, -105.83496, -293.94531
43112, -0.40698, -0.23230, 0.17334, -138.79395, -137.32910, -267.82227
43121, -0.52747, -0.53223, 0.22388, -151.36719, -167.90771, -234.13086
43130, -0.51965, -0.69922, 0.25293, -167.29736, -196.53320, -193.72559
43139, -0.55371, -0.78259, 0.31555, -192.87109, -221.00830, -151.30615
43148, -0.60303, -0.83813, 0.43616, -224.36523, -241.57715, -106.20117
43157, -0.66992, -0.85681, 0.60083, -255.12695, -261.53564, -56.64063
43166, -0.70972, -0.84131, 0.76550, -280.76172, -280.33447, -4.33350
